,Cohort,Tank,Date,Total Tenure,Tank Tenure,Total Feed Offered (g),REQUIRED Feed(g)/Day,Feed Size 1,% CP,% of Total,Total Feed (g) size 1,Feed Size 2,% CP2,% of Total2,Total Feed (g) size 2,Feed Size 3,% CP3,% of Total3,Total Feed (g) size 3,Alkalinity Remaining g/L,Sodium bicarbo te (g),Turbostart (mL),PROJECTED GROWTH Feed Curve,Required g protien per shrimp,FCR Expected ,Manual Correction Factor,Daily Feed Required at 35% CP Feed(g),400-600um,600-1000um,1.0-1.3mm,1.3-1.8mm,1.8-2.4mm,Grams of Increased Feed,Daily Feed Required at Offered 35%CP (g),Total Tenure Feed Offered (g),HISTORIC expected size (Wt g/ Shrimp),% Difference from Growth Curve,EXPECTED SIZE (Wt g/ Shrimp),Wt.(g) increment2,AVERAGE SIZE Weight in Grams / Shrimp,% Difference from Growth Curve2,ADFI,ADG,FEED:GAIN,Calculated Count - Includes Daily Mortality Rate and Staff Removal Counts,Jumpers,Sump Dump,Total Daily MIA Assumed Loss - Actual Counted,Daily Mortality Assumption,Samples,Harvest,Termi tion,"Actual Count - Estimates Including Sump Dump, Jumpers and Other Loses",Harvest Weight in Pounds,Projected Growth (g),Shrimp Count/L,Shrimp Count/m2,Shrimp Count/m3,Biomass Kg/m2,Maximum Biomass Kg/m2 by Weight,Biomass (Kg)/m3,Shrimp Harvest Size Code,MBBR(LPM),MBBR(GPM),Standard(LPM),Standard(GPM),EN(LPM),EN(GPM),Tank Level (cm),Initial Salinity (ppt),Fi l Salinity (28-32 PPT),Pump Pressure (PSI),BioFilter Flow Rate (LPM),pH (7.5-8.4),D.O. (goal 4.5),Temperature (28-30°C),TSS,Turbidity,Mat? Y/N,Imhoff (15mL/L),TAN NH4,Un-ionized NH3-N (0.4mg/L),NO2-N (4.5mg/L),ALK CaCO3 (75-200mg/L),NO3-N (250mg/L),28ppt Sea Water Added (cm),Marine Mix (Pounds),0 ppt RO Water Added (cm),Amonium Chloride (NH4Cl)g,Sodium Nitrite ( NO2)g,FOS (C6H12O6)g,Sodium Carbo te ( CO3)g,Sodium Bicarbo te ( HCO3)g,Biowish,Turbo start,Water Exchange Percent,Monster,NOTES,Turbostart 10X(mL),FCR Expected,% Difference from Growth Curve1,EXPECTED SIZE (Wt g/ Shrimp),Back Flush Frequency,Filter 2 - Pump Pressure (PSI),BioFilter 2 Flow Rate (LPM),TAN NH4_2,TAN NH4_3,NO2-N (4.5mg/L)_2,NO2-N (4.5mg/L)_3,ALK CaCO3 (75-200mg/L)_2,ALK CaCO3 (75-200mg/L)_3,NO3-N (250mg/L)_2,NO3-N (250mg/L)_3,Wt.(g) increment1,ADJUSTED EXPECTED SIZE (Wt g/ Shrimp),BioFilter Flow Rate (LPM)_2,Molts-Harvest End (g),Molts-Feed End (g),Bead Filter 1 Assigned Flow Rate (LPM),Bead Filter 2 Assigned Flow Rate (LPM),Recommended Back Flush Frequency,Recommended Sump Dump Frequency,PROJECTED GROWTH/FEED CURVE,Wt.(g) increment for Feed,ADFI Over Entire Tenure,ADG Over Entire Tenure,BioFilter Flow Rate (LPM)_3,Bead Filter 3 Assigned Flow Rate (LPM),Recommended Back Flush Frequency - All Filters,Calculated Daily Water Exch ge,NOTES
382,Cohort1,RTB4,12/14/2018,51,18,5387,4842,14-Dec,35%,70%,3389.4,Feed 5,0.35,0.3,1452.6, , , ,0,36.91286989,13.3,0,3.939839006,0.043131761,,1,4842,0,0,0,3389.4,1452.6,230,4842,49214,3.939839006,,,0.224322137, ,0,0.024410004,-5.88E-05,-414.9700635,39294.97595,22, ,213.7698557,235.7698557, , , ,39311.2061,0,3.003873454,0.8,235.4315954,772.4133709,0.70720672,2.268940104,2.320232021,225.3408916,165,44,83,22,55,15,39,27.9,27.9,9.5-7.7,178,7.53,4.5,28.2, , ,n, ,1.21,0.02,5.53,254, , , , , , ,1000, ,19.1,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
383,Cohort1,RTB4,12/15/2018,52,19,5681,5084,14-Dec,35%,50%,2542,Feed 5,0.35,0.5,2542, , , ,0,28.76188156,13.1,0,4.174134504,0.045556788,,1,5084,0,0,0,2542,2542,242,5084,54895,4.174134504,,,0.234295498, ,0,0.026865345,-5.77E-05,-465.6659761,39059.2061,26, ,208.3552366,234.3552366, , , ,39076.85086,0,3.238168953,0.8,234.0280611,767.8085994,0.757822402,2.31512994,2.486293968,209.0365056,173,46,87,23,58,16,40,28.1,28.1,9.6-13.9, ,7.35,4.4,28.2, , ,n, ,1.56,0.02,5.4,253,18.3, , , , , ,1000,564.7,20.3,12.7,6871, , ,40% water exchange. Removed socks, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
384,Cohort1,RTB4,12/16/2018,53,20,5990,5338,14-Dec,35%,30%,1601.4,Feed 5,0.35,0.7,3736.6, , , ,0,20.20671199,12.8,0,4.418846779,0.048118159,,1,5338,0,0,0,1601.4,3736.6,254,5338,60885,4.418846779,,,0.244712275, ,0,0.029411084,-5.66E-05,-519.5958144,38824.85086,38, ,194.9491052,232.9491052, , , ,38843.90176,0,3.482881228,0.8,232.632948,763.2314567,0.810232927,2.359933832,2.658244513,194.3492982,182,48,91,24,61,16,38,28.1,28.1,9.5-9.5, ,7.48,4.61,28.13, , ,n, ,1.2, ,4.21, , , , , , , ,2000, ,20.9,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
385,Cohort1,RTB4,12/17/2018,54,21,6316,5604,Feed 5,35%,100%,5604, , ,0,0, , , ,0,11.24736118,13.4,0,4.674438961,0.05082354,,1,5604,0,0,0,0,5604,266,5604,67201,4.674438961,,,0.255592181, ,0,0.032053258,-5.56E-05,-576.9586447,38591.90176,57, ,174.5514105,231.5514105, , , ,38612.35034,0,3.738473409,0.8,231.2462055,758.6817767,0.86450779,2.403486569,2.836311648,181.0620134,191,51,96,26,64,17,40,28,28,9.5-9.1,176,7.5,4.7,28.4, , ,n, ,1.9,0.03,3.97, , , , , , , ,2000, ,22.1,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
386,Cohort1,RTB4,12/18/2018,55,22,6659,5883,Feed 5,35%,100%,5883, , ,0,0, , , ,0,1.850147365,14.1,0,4.941394769,0.053681028,,1,5883,0,0,0,0,5883,279,5883,73860,4.941394769,,,0.266955808, ,0,0.034797691,-5.45E-05,-637.9576771,38360.35034,35, ,195.1621021,230.1621021, , , ,38382.18824,0,4.005429217,0.8,229.8677836,754.1593949,0.920719136,2.445905208,3.020732075,168.9945036,201,53,101,27,67,18,39,28.1,28.1,9.4-8.9,185,7.49,4.6,28.3, , ,n, ,2.12,0.04,4.16,267,25.9, , , , , ,2000, ,22.6,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
387,Cohort1,RTB4,12/19/2018,56,23,5918,6177,Feed 5,35%,100%,6177, , ,0,0, , , ,0,-8.052293001,14.8,0,5.220219431,0.056699174,,1,6177,0,0,0,0,6177,294,6177,79778,5.220219431,,,0.278824662,3.643889,0.698033684,0.03713749,0.065015875,0.5712065,38130.18824,62, ,166.7811295,228.7811295,5, , ,38148.40711,0,4.284253879,0.8,228.4676875,749.5659039,0.978813576,2.487292044,3.211330631,157.9961276,211,56,106,28,71,19,40,28.3,28.3,9.5-9,198,7.37,4.6,28.2, , ,n, ,2.16,0.02,4.54, , , , , , , ,2000,522.4,18.2,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
388,Cohort1,RTB4,12/20/2018,57,24,5577,6484,Feed 5,35%,100%,6484, , ,0,0, , , ,0,-18.39259638,15.6,0,5.511440635,0.059887011,,1,6484,0,0,0,0,6484,307,6484,85355,5.511440635,,,0.291221205, ,0,0.039272194,-5.26E-05,-746.1716812,37896.40711,66,47,114.3784427,227.3784427, , , ,37921.02867,0,3.935110205,0.8,227.1059366,745.0982173,0.893686889,2.435012416,2.932043598,172.014375,221,59,111,30,74,20,40,28.5,28.5,9-9.2,189,7.38,4.5,28.3, , ,n, ,2.73,0.03,5.24,274,13, , , , , ,2000,502.3,18.7,12.7,6871, , ,50% water exchange, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
389,Cohort1,RTB4,12/21/2018,58,25,5529,6808,Feed 5,35%,100%,6808, , ,0,0, , , ,0,-29.30548984,16.3,0,5.815609533,0.063254081,,1,6808,0,0,0,0,6808,324,6808,90884,5.815609533,,,0.304168898, ,0,0.041348656,-5.17E-05,-799.4073574,37669.02867,129,97,0.014172022,226.014172, , , ,37695.0145,0,4.239279103,0.8,225.7523563,740.6573368,0.957027246,2.480801838,3.13985317,159.6723183,232,62,116,31,78,21,40,28.7,28.7,9-9.6,208,7.46,4.5,28.3, , ,n, ,1.48,0.03,3.85, , , , , , , ,2000, ,19,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
390,Cohort1,RTB4,12/22/2018,59,26,6087,7147,Feed 5,35%,100%,7147, , ,0,0, , , ,0,-40.72360986,17.2,0,6.133301779,0.066810459,,1,7147,0,0,0,0,7147,339,7147,96971,6.133301779,,,0.317692245, ,0,0.043632032,-5.08E-05,-858.0966329,37443.0145, , ,224.658087,224.658087, , , ,37470.35641,0,4.556971348,0.8,224.4068974,736.2431016,1.022615802,2.525244808,3.355038719,148.540658,244,65,122,33,82,22,40,28.3,28.3,11.7-9.3,243,7.37,4.7,28.2, , ,n, ,1, ,4.38,274,11.1, , , , , ,2000, ,19.4,12.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
391,Cohort1,RTB4,12/23/2018,60,27,6441,7504,Feed 5,35%,100%,7504, , ,0,0, , , ,0,-52.74800173,18,0,6.465118619,0.07056679,,1,7504,0,0,0,0,7504,357,7504,103412,6.465118619,,,0.331816841, ,0,0.046030838,-5.00E-05,-920.6167593,37218.35641,17, ,206.3101385,223.3101385, , , ,37247.04627,0,4.888788189,0.8,223.0695112,731.8553518,1.090539592,2.568470842,3.5778858,138.4587542,256,68,128,34,86,23,40,28.5,28.5,12.6-9.3, ,7.5,4.9,28.3, , ,n, ,1.95,0.03,5.36, , , , , , , ,2000, ,17.5,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
392,Cohort1,RTB4,12/24/2018,61,28,6600,7878,Feed 5,35%,100%,7878, , ,0,0, , , ,0,-65.34498369,18.9,0,6.805118619,0.074534316,,1,7878,0,0,0,0,7878,374,7878,110012,6.805118619,,,0.34, ,0,0.048456611,-4.92E-05,-985.2844188,36995.04627,29,23,169.9702776,221.9702776, , , ,37025.076,0,5.228788189,0.8,221.7401494,727.4939285,1.159432274,2.609820422,3.803911661,129.4555254,269,71,135,36,90,24,40,28.7,28.7,12.6-9,205,7.55,4.79,28.33, , ,n, ,1.54, , , , , , , , , , , ,17.9,12.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
393,Cohort1,RTB4,12/25/2018,62,29,5322,7831,Feed 5,35%,100%,7831, , ,0,0, , , ,0,-63.7619405,18.8,0,7.145118619,0.074534316,,1,7831,0,0,0,0,7831,-47,7831,115334,7.145118619,,,0.34, ,0,0.050283105,-4.84E-05,-1039.184176,36773.076,49, ,171.638456,220.638456, , , ,36804.43754,0,5.568788189,0.8,220.4187637,723.1586737,1.227465408,2.648564144,4.027117481,121.5516733,267,71,134,36,89,24,40,28.2,28.2,12.7-9.1,211,7.54,4.8,28.2, , ,n, ,1.07,0.02,4.21,284,11, , , , , ,2000, ,18.2,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
394,Cohort1,RTB4,12/26/2018,63,30,5441,7784,Feed 5,35%,100%,7784, , ,0,0, , , ,0,-62.17889732,18.7,0,7.485118619,0.074534316,,1,7784,0,0,0,0,7784,-47,7784,120775,7.485118619,,,0.34,5.028778,0.671836781,0.052132258,0.079774254,0.653497283,36552.43754,55, ,164.3146252,219.3146252,5, , ,36580.12291,0,5.908788189,0.8,219.0753618,718.7511871,1.29446991,2.685011071,4.246948525,114.5574187,265,70,133,35,89,24,40,28.36,28.36,12.7-8.9,203,7.57,4.88,28.3, , ,n, ,1.44,0.02,4.5, , , , , , , ,2000, ,18.5,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
395,Cohort1,RTB4,12/27/2018,64,31,5556,7736,Feed 5,35%,100%,7736, , ,0,0, , , ,0,-60.56217236,18.6,0,7.825118619,0.074534316,,1,7736,0,0,0,0,7736,-48,7736,126331,7.825118619,,,0.34, ,0,0.054002469,-4.69E-05,-1152.052672,36328.12291,73,16,128.9687375,217.9687375, , , ,36362.15418,0,5.368778,0.8,217.7699649,714.4683887,1.169158597,2.626069198,3.835822167,126.0799985,264,70,132,35,88,24,40,28.5,28.5,12.6-9.1,194,7.55,4.6,28.3, , ,n, ,1.6,0.03,4.94, , , , , , , ,2000, ,18.8,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
396,Cohort1,RTB4,12/28/2018,65,32,5669,7690,Feed 5,35%,100%,7690, , ,0,0, , , ,0,-59.01281094,18.5,0,8.165118619,0.074534316,,1,7690,0,0,0,0,7690,-46,7690,132000,8.165118619,,,0.34, ,0,0.055900748,-4.62E-05,-1211.182865,36110.15418,80, ,136.6609251,216.6609251, , , ,36145.49325,0,5.708778,0.8,216.4724003,710.2112872,1.235792877,2.663833069,4.054438572,118.5710011,262,70,131,35,88,24,40,28.5,28.5,12.7-9.7,194,7.46,4.5,28.4, , ,n, ,1.76,0.03,6.13,282, , , , , , ,2000, ,19,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
397,Cohort1,RTB4,12/29/2018,66,33,5112,7644,Feed 5,35%,100%,7644, , ,0,0, , , ,0,-57.46344952,18.3,0,8.505118619,0.074534316,,1,7644,0,0,0,0,7644,-46,7644,137112,8.505118619,,,0.34, ,0,0.057531035,-4.55E-05,-1265.682771,35893.49325, , ,215.3609595,215.3609595, , , ,35930.13229,0,6.048778,0.8,215.1826212,705.9797283,1.301591905,2.699411605,4.270314649,111.9061606,261,69,131,35,87,23,40,28.7,28.7,12.6-10.7,201,7.52,4.5,28.3, , ,n, ,1.98,0.03,6.8,286.9, , , , , , ,2000, ,19.3,12.7,6871, , ,40% water exchange, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
398,Cohort1,RTB4,12/30/2018,67,34,5207,7598,Feed 5,35%,100%,7598, , ,0,0, , , ,0,-55.9140881,18.2,0,8.845118619,0.074534316,,1,7598,0,0,0,0,7598,-46,7598,142319,8.845118619,,,0.34, ,0,0.059179645,-4.48E-05,-1321.678733,35678.13229,85, ,129.0687938,214.0687938, , , ,35716.0635,0,6.388778,0.8,213.9005807,701.7735587,1.366563324,2.733043953,4.483475473,105.9507033,259,69,130,35,87,23,40,27.8,27.8,10.4-8.7,194,7.55,4.6,28.3, , ,n, , , , , , , , , , , ,2000, ,19.6,12.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
399,Cohort1,RTB4,12/31/2018,68,35,5299,7552,Feed 5,35%,100%,7552, , ,0,0, , , ,0,-54.36472669,18.1,0,9.185118619,0.074534316,,1,7552,0,0,0,0,7552,-46,7552,147618,9.185118619,,,0.34, ,0,0.060845476,-4.41E-05,-1379.164122,35464.0635,122,140,0,212.784381, , , ,35454.0635,0,6.728778,0.7,212.3314841,696.6256042,1.428731419,2.764932035,4.68743904,100.5970954,257,68,129,34,86,23,40,28.5,28.5,9.9-9.0,210,7.51,4.46,28.34, , ,n, ,1.35,0.02,7.38,285.99, , , , , , ,2000, ,19.9,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
400,Cohort1,RTB4,1/1/2019,69,36,5389,7507,Feed 5,35%,100%,7507, , ,0,0, , , ,0,-52.84904704,18,0,9.525118619,0.074534316,,1,7507,0,0,0,0,7507,-45,7507,153007,9.525118619,,,0.34, ,0,0.062527881,-4.35E-05,-1438.14127,35251.27912,66, ,145.5076747,211.5076747, , , ,35242.55582,0,7.068778,0.7,211.064782,692.4697572,1.491970088,2.795247888,4.894914985,95.75849212,256,68,128,34,86,23,40,28.4,28.4,8.3-11.7,204,7.49,4.4,28.3, , ,n, ,1.71,0.03,6.1,285,11, , , , , ,2000, ,20.1,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
401,Cohort1,RTB4,1/2/2019,70,37,5477,7462,Feed 5,35%,100%,7462, , ,0,0, , , ,0,-51.33336739,17.9,0,9.865118619,0.074534316,,1,7462,0,0,0,0,7462,-45,7462,158484,9.865118619,,,0.34,6.473667,0.656217857,0.064226241,0.0924381,0.694802693,35039.77144,99, ,111.2386287,210.2386287,5, , ,35027.31719,0,7.408778,0.7,209.7757355,688.2406019,1.554181854,2.824139291,5.09902183,91.36399044,254,68,127,34,85,23,40,28.6,28.6,8.7-12.6,198,7.58,4.6,28.3, , ,n, ,1.57,0.03,7.06, , , , , , , ,2000, ,20.2,12.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
402,Cohort1,RTB4,1/3/2019,71,38,5554,7416,Feed 5,35%,100%,7416, , ,0,0, , , ,0,-49.78400597,17.8,0,10.20511862,0.074534316,,1,7416,0,0,0,0,7416,-46,7416,164038,10.20511862,,,0.34, ,0,0.065936342,-4.23E-05,-1560.493436,34824.53281,91,43,74.94719688,208.9471969, , , ,34818.37,0,6.813667,0.7,208.5243678,684.135065,1.420815604,2.772642226,4.661468516,99.34379276,253,67,127,34,85,23,40,28.6,28.6,8.7-10.6,192,7.46,4.5,28.4, , ,n, ,2.25,0.04,8.78, , , , , , , , , ,20.2,12.7,6871, , ,50% water exchange, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
403,Cohort1,RTB4,1/4/2019,72,39,5637,7372,Feed 5,35%,100%,7372, , ,0,0, , , ,0,-48.3020081,17.7,0,10.54511862,0.074534316,,1,7372,0,0,0,0,7372,-44,7372,169675,10.54511862,,,0.34, ,0,0.067670606,-4.17E-05,-1624.094532,34615.58562,31, ,176.6935137,207.6935137, , , ,34610.67648,0,7.153667,0.7,207.2805084,680.0541613,1.482815732,2.802589432,4.864881012,94.62217383,251,67,126,34,84,23,39,28.2,28.2,10-Aug,187,7.56,4.5,28.4, , ,n, ,1.54,0.03,6.36,282, , , , , , , , ,20.3,12.7,6871, , ,40% water exchange, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
404,Cohort1,RTB4,1/5/2019,73,40,5718,7327,Feed 5,35%,100%,7327, , ,0,0, , , ,0,-46.78632845,17.6,0,10.88511862,0.074534316,,1,7327,0,0,0,0,7327,-45,7327,175393,10.88511862,,,0.34, ,0,0.069409308,-4.11E-05,-1688.959822,34407.8921,19, ,187.4473526,206.4473526, , , ,34404.22913,0,7.493667,0.7,206.0441121,675.997743,1.544025963,2.831145832,5.065701979,90.32901013,250,66,125,33,84,22,40,28.1,28.1,8.1-10.2,194,7.54,4.5,28.3, , ,n, ,1.09,0.02,5.38, , , , , , , , , ,20.3,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
405,Cohort1,RTB4,1/6/2019,74,41,5797,7283,Feed 5,35%,100%,7283, , ,0,0, , , ,0,-45.30433057,17.5,0,11.22511862,0.074534316,,1,7283,0,0,0,0,7283,-44,7283,181190,11.22511862,,,0.34, ,0,0.071161392,-4.05E-05,-1755.314347,34201.44475,24, ,181.2086685,205.2086685, , , ,34199.02046,0,7.833667,0.7,204.8151341,671.9656632,1.604453557,2.858434897,5.263955241,86.40851371,248,66,124,33,83,22,40,28.1,28.1,8.4-10.5,197,7.55,4.5,28.3, , ,n, ,0.8,0.01,4.1, , , , , , , , , ,20.4,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
406,Cohort1,RTB4,1/7/2019,75,42,5871,7240,Feed 5,35%,100%,7240, , ,0,0, , , ,0,-43.85601446,17.4,0,11.56511862,0.074534316,,1,7240,0,0,0,0,7240,-43,7240,187061,11.56511862,,,0.34, ,0,0.072925184,-4.00E-05,-1823.129611,33996.23608,32,38,133.9774165,203.9774165, , , ,33995.04305,0,8.173667,0.7,203.5935301,667.9577759,1.664105718,2.884564352,5.45966443,82.81417904,247,66,124,33,83,22,40,28.4,28.4,8.5-10.9,200,7.48,4.5,28.3, , ,n, ,0.72,0.01,5.22, , , , , , , , , ,20.4,12.7,6871, , ,50% water exchange, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
407,Cohort1,RTB4,1/8/2019,76,43,5886,7196,Feed 5,35%,100%,7196, , ,0,0, , , ,0,-42.37401658,17.3,0,11.90511862,0.074534316,,1,7196,0,0,0,0,7196,-44,7196,192947,11.90511862,,,0.34, ,0,0.074678159,-3.95E-05,-1891.846689,33792.25867,20, ,182.753552,202.753552, , , ,33792.28949,0,8.513667,0.7,202.3792557,663.9739359,1.72298959,2.909628744,5.652852987,79.50692955,245,65,123,33,82,22,39,28.2,28.2,8.3-10.7,211,7.48,4.5,28.4, , ,n, ,0.45,0.01,3.68,273.11,17.9, , , , , , , ,20.5,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
408,Cohort1,RTB4,1/9/2019,77,44,5901,7153,Feed 5,35%,100%,7153, , ,0,0, , , ,0,-40.92570048,17.2,0,12.24511862,0.074534316,,1,7153,0,0,0,0,7153,-43,7153,198848,12.24511862,,,0.34,8.19044,0.66887388,0.076421099,0.10633039,0.718713622,33589.50511,19, ,182.5370307,201.5370307,9, , ,33581.75246,0,8.853667,0.7,201.1183666,659.8371608,1.780635046,2.93371151,5.841978496,76.45369115,244,65,122,33,82,22,39,28.3,28.3,8.4-11.1,203,7.44,4.5,28.3, , ,n, ,0.8,0.01,4.59,270, , , , , , , , ,20.5,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
409,Cohort1,RTB4,1/10/2019,78,45,5912,7108,Feed 5,35%,100%,7108, , ,0,0, , , ,0,-39.41002083,17.1,0,12.58511862,0.074534316,,1,7108,0,0,0,0,7108,-45,7108,204760,12.58511862,,,0.34, ,0,0.078153227,-3.85E-05,-2031.983892,33378.96808,31,86,83.2738085,200.2738085, , , ,33381.47866,0,8.53044,0.7,199.9189432,655.9020446,1.70539655,2.91083918,5.595133037,79.35059884,242,64,121,32,81,22,40,28.4,28.4,8.4-8.4,206,7.43,4.5,28.4, , ,n, ,0.85,0.01,5.28,261, , , , , , , , ,20.5,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
410,Cohort1,RTB4,1/11/2019,79,46,5927,7066,Feed 5,35%,100%,7066, , ,0,0, , , ,0,-37.99538649,17,0,12.92511862,0.074534316,,1,7066,0,0,0,0,7066,-42,7066,210687,12.92511862,,,0.34, ,0,0.079898337,-3.80E-05,-2103.989549,33178.69427,23,64,112.0721656,199.0721656, , , ,33182.40649,0,8.87044,0.7,198.7267163,651.990539,1.762793413,2.934875506,5.783442956,76.30912586,241,64,121,32,81,22,40,28.5,28.5,8.3-9.1,205,7.42,4.5,28.4, , ,n, ,0.78,0.01,6.07,252,29, , , , , , , ,20.6,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
411,Cohort1,RTB4,1/12/2019,80,47,5941,7023,Feed 5,35%,100%,7023, , ,0,0, , , ,0,-36.54707038,16.9,0,13.26511862,0.074534316,,1,7023,0,0,0,0,7023,-43,7023,216628,13.26511862,,,0.34, ,0,0.081614122,-3.75E-05,-2176.376585,32979.62211,29, ,168.8777327,197.8777327, , , ,32984.52876,0,9.21044,0.7,197.5416427,648.1025024,1.819445448,2.958007638,5.969309212,73.49220259,239,64,120,32,80,22,40,28.5,28.5,8.5-10.9,202,7.42,4.5,28.5, , ,n, ,0.86,0.01,6.6,250.83, , , , , , , , ,20.6,12.7,6871, , ,50% water exchange, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
412,Cohort1,RTB4,1/13/2019,81,48,5954,6981,Feed 5,35%,100%,6981, , ,0,0, , , ,0,-35.13243604,16.8,0,13.60511862,0.074534316,,1,6981,0,0,0,0,6981,-42,6981,222582,13.60511862,,,0.34, ,0,0.083321935,-3.70E-05,-2249.692242,32781.74438,25, ,171.6904663,196.6904663, , , ,32787.83829,0,9.55044,0.7,196.3636796,644.2377941,1.87535954,2.980301144,6.152754398,70.87584681,238,63,119,32,80,21,40,28.4,28.4,8.5-9.5,195,7.46,4.4,28.3, , ,n, ,0.64,0.01,3.85,261, , , , , , , , ,20.7,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
413,Cohort1,RTB4,1/14/2019,82,49,5967,6939,Feed 5,35%,100%,6939, , ,0,0, , , ,0,-33.71780171,16.7,0,13.94511862,0.074534316,,1,6939,0,0,0,0,6939,-42,6939,228549,13.94511862,,,0.34, ,0,0.08502241,-3.66E-05,-2323.945887,32585.05391,32,98,65.51032346,195.5103235, , , ,32592.32797,0,9.89044,0.7,195.1927843,640.396274,1.930542522,3,6.333800924,68.43937402,237,63,119,32,79,21,40, , ,8.4-10.7,196, ,4.6,28.2, , ,n, , , , , , , , , , , , , ,20.7,12.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
414,Cohort1,RTB4,1/15/2019,83,50,5979,6898,Feed 5,35%,100%,6898, , ,0,0, , , ,0,-32.33684914,16.6,0,14.28511862,0.074534316,,1,6898,0,0,0,0,6898,-41,6898,234528,14.28511862,,,0.34, ,0,0.086715786,-3.61E-05,-2399.13674,32389.54359,16,16,162.3372615,194.3372615, , , ,32397.99071,0,10.23044,0.7,194.0289144,636.577803,1.985001167,3,6.512471019,66.16484945,235,63,118,32,79,21,40,28.7,28.7,8.2-11.7,206,7.4,4.5,28.4, , ,n, ,0.87,0.02,4.55,247, , , , , , , , ,20.7,12.7,6871, , ,167 grams of molts in tanks 1-4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
415,Cohort1,RTB4,1/16/2019,84,51,5990,6856,Feed 5,35%,100%,6856, , ,0,0, , , ,0,-30.9222148,16.5,0,14.62511862,0.074534316,,1,6856,0,0,0,0,6856,-42,6856,240518,14.62511862,,,0.34,8.756111,0.598703589,0.088402281,0.104203702,0.848360266,32195.20633,23, ,170.171238,193.171238,5, , ,32199.81947,0,10.57044,0.7,192.842083,632.6839995,2.038425668,3,6.687748255,64.03664581,234,62,117,31,78,21,40,28.7,28.7,8.4-13.4,199,7.46,4.5,28.3, , ,n, ,0.76,0.01,4.99, , , , , , , , , ,20.8,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
416,Cohort1,RTB4,1/17/2019,85,52,6002,6814,Feed 5,35%,100%,6814, , ,0,0, , , ,0,-29.50758046,16.4,0,14.96511862,0.074534316,,1,6814,0,0,0,0,6814,-42,6814,246520,14.96511862,,,0.34, ,0,0.09008283,-3.53E-05,-2552.346846,31997.03509,37, ,154.9822105,191.9822105, , , ,32007.83726,0,9.096111,0.7,191.6923173,628.9118021,1.743654596,2.95032588,5.720651561,74.41592593,232,62,116,31,78,21,40,28.8,28.8,8.4-13.9,199,7.39,4.5,28.4, , ,n, ,0.8,0.01,5.14,235, , , , , , , ,482.9, ,12.7,6871, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
